***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________

----------------------------------------------
Geracao e custos marginais por unidade termica                                  
----------------------------------------------
------------------------------------------------------
IPER:      Indice do periodo.                                                                                                                                                                           
USIT:      Numero de cadastro da usina termoeletrica                                                                                                                                                    
UNIDT:     Numero de cadastro da unidade termoeletrica                                                                                                                                                  
Nome Usit: Nome da usina termoeletrica                                                                                                                                                                  
NomeSist:  Nome do subsistema                                                                                                                                                                           
NumBarra:  Numero da barra da rede eletrica                                                                                                                                                             
GTER:      Geracao Termoeletrica                                                                                                                                                                        
ClinGter:  Custo linear de geracao da unidade termica                                                                                                                                                   
CMO:       Custo marginal de operacao                                                                                                                                                                   
CMB:       Custo marginal de operacao da barra                                                                                                                                                          
------------------------------------------------------

-----;-----;------;--------------;--------;--------;---------;---------;----------;------------;
IPER ;USIT ;UNIDT ;  Nome Usit   ;NomeSist;NumBarra;  GTER   ;ClinGter ;   CMO    ;    CMB     ;
  -  ;  -  ;  -   ;      -       ;   -    ;   -    ;  (MW)   ; ($/MWh) ; (R$/MWh) ;  (R$/MWh)  ;
-----;-----;------;--------------;--------;--------;---------;---------;----------;------------;
  73 ; 090 ; 016  ; TERMOMACAE   ; SE     ;   -    ;     0.00;   958.78;   272.60 ;      -     ;
  73 ; 090 ; 017  ; TERMOMACAE   ; SE     ;   -    ;     0.00;   958.78;   272.60 ;      -     ;
  73 ; 090 ; 018  ; TERMOMACAE   ; SE     ;   -    ;     0.00;   958.78;   272.60 ;      -     ;
  73 ; 090 ; 019  ; TERMOMACAE   ; SE     ;   -    ;     0.00;   958.78;   272.60 ;      -     ;
  73 ; 090 ; 020  ; TERMOMACAE   ; SE     ;   -    ;     0.00;   958.78;   272.60 ;      -     ;
  73 ; 096 ; 001  ; TERMOPE      ; NE     ;   -    ;     0.00;   858.48;   272.59 ;      -     ;
  73 ; 096 ; 002  ; TERMOPE      ; NE     ;   -    ;     0.00;   858.48;   272.59 ;      -     ;
  73 ; 096 ; 003  ; TERMOPE      ; NE     ;   -    ;     0.00;   858.48;   272.59 ;      -     ;
  73 ; 097 ; 001  ; CUBATAO      ; SE     ;   -    ;     0.00;   384.92;   272.60 ;      -     ;
  73 ; 097 ; 002  ; CUBATAO      ; SE     ;   -    ;     0.00;   384.92;   272.60 ;      -     ;
  73 ; 097 ; 003  ; CUBATAO      ; SE     ;   -    ;     0.00;   384.92;   272.60 ;      -     ;
  73 ; 098 ; 001  ; PERNAMBU_III ; NE     ;   -    ;     0.00;   831.38;   272.59 ;      -     ;
  73 ; 098 ; 002  ; PERNAMBU_III ; NE     ;   -    ;     0.00;   831.38;   272.59 ;      -     ;
  73 ; 098 ; 003  ; PERNAMBU_III ; NE     ;   -    ;     0.00;   831.38;   272.59 ;      -     ;
  73 ; 098 ; 004  ; PERNAMBU_III ; NE     ;   -    ;     0.00;   831.38;   272.59 ;      -     ;
  73 ; 106 ; 001  ; ERB CANDEIAS ; NE     ;   -    ;    12.00;   113.61;   272.59 ;      -     ;
  73 ; 107 ; 001  ; PAMPA SUL    ; S      ;   -    ;   345.00;   101.20;   272.59 ;      -     ;
  73 ; 108 ; 001  ; XAVANTES     ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 108 ; 002  ; XAVANTES     ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 110 ; 001  ; N.PIRATININ  ; SE     ;   -    ;     0.00;  1409.64;   272.60 ;      -     ;
  73 ; 110 ; 002  ; N.PIRATININ  ; SE     ;   -    ;     0.00;  1409.64;   272.60 ;      -     ;
  73 ; 110 ; 003  ; N.PIRATININ  ; SE     ;   -    ;     0.00;  1409.64;   272.60 ;      -     ;
  73 ; 110 ; 004  ; N.PIRATININ  ; SE     ;   -    ;     0.00;  1409.64;   272.60 ;      -     ;
  73 ; 116 ; 001  ; PARNAIBA IV  ; N      ;   -    ;     0.00;   845.17;   272.60 ;      -     ;
  73 ; 137 ; 001  ; GNA I        ; SE     ;   -    ;     0.00;   370.67;   272.60 ;      -     ;
  73 ; 140 ; 001  ; MAUA 3       ; N      ;   -    ;   545.00;   100.84;   272.60 ;      -     ;
  73 ; 140 ; 002  ; MAUA 3       ; N      ;   -    ;     0.00;   100.84;   272.60 ;      -     ;
  73 ; 140 ; 003  ; MAUA 3       ; N      ;   -    ;     0.00;   100.84;   272.60 ;      -     ;
  73 ; 144 ; 001  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 144 ; 002  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 144 ; 003  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 144 ; 004  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 144 ; 005  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 144 ; 006  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 144 ; 007  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 144 ; 008  ; PETROLINA    ; NE     ;   -    ;     0.00;     0.00;   272.59 ;      -     ;
  73 ; 146 ; 001  ; STA VITORIA  ; SE     ;   -    ;    36.00;   157.20;   272.60 ;      -     ;
  73 ; 147 ; 001  ; PROSPERID. 1 ; NE     ;   -    ;     4.60;   214.28;   272.59 ;      -     ;
  73 ; 147 ; 002  ; PROSPERID. 1 ; NE     ;   -    ;     9.34;   214.28;   272.59 ;      -     ;
  73 ; 147 ; 003  ; PROSPERID. 1 ; NE     ;   -    ;     5.06;   214.28;   272.59 ;      -     ;
  73 ; 149 ; 001  ; SAO SEPE     ; S      ;   -    ;     8.00;   113.53;   272.59 ;      -     ;
  73 ; 151 ; 001  ; POTIGUAR     ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 151 ; 002  ; POTIGUAR     ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 151 ; 003  ; POTIGUAR     ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 151 ; 004  ; POTIGUAR     ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 152 ; 001  ; TERMOCABO    ; NE     ;   -    ;     0.00;  1393.68;   272.59 ;      -     ;
  73 ; 152 ; 002  ; TERMOCABO    ; NE     ;   -    ;     0.00;  1393.68;   272.59 ;      -     ;
  73 ; 152 ; 003  ; TERMOCABO    ; NE     ;   -    ;     0.00;  1393.68;   272.59 ;      -     ;
  73 ; 153 ; 001  ; DAIA         ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 153 ; 002  ; DAIA         ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 156 ; 001  ; CANDIOTA 3   ; S      ;   -    ;   325.00;   519.98;   272.59 ;      -     ;
  73 ; 161 ; 001  ; POTIGUAR III ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 161 ; 002  ; POTIGUAR III ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 161 ; 003  ; POTIGUAR III ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 161 ; 004  ; POTIGUAR III ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 161 ; 005  ; POTIGUAR III ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 161 ; 006  ; POTIGUAR III ; NE     ;   -    ;     0.00;  1963.91;   272.59 ;      -     ;
  73 ; 162 ; 001  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 002  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 003  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 004  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 005  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 006  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 007  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 008  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 009  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 010  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 011  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 162 ; 012  ; PECEM II     ; NE     ;   -    ;     0.00;  2517.79;   272.59 ;      -     ;
  73 ; 163 ; 001  ; P. PECEM II  ; NE     ;   -    ;     0.00;   295.22;   272.59 ;      -     ;
  73 ; 167 ; 001  ; P. PECEM I   ; NE     ;   -    ;   240.00;   284.43;   272.59 ;      -     ;
  73 ; 167 ; 002  ; P. PECEM I   ; NE     ;   -    ;   240.00;   284.43;   272.59 ;      -     ;
  73 ; 170 ; 001  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 002  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 003  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 004  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 005  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 006  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 007  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 008  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 009  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 010  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 011  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 012  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 013  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 014  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 015  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 016  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 170 ; 017  ; SUAPE II     ; NE     ;   -    ;     0.00;   984.08;   272.59 ;      -     ;
  73 ; 176 ; 001  ; PORTO ITAQUI ; N      ;   -    ;   240.00;   287.51;   272.60 ;      -     ;
  73 ; 182 ; 001  ; PALMEIRAS GO ; SE     ;   -    ;     0.00;  1439.45;   272.60 ;      -     ;
  73 ; 182 ; 002  ; PALMEIRAS GO ; SE     ;   -    ;     0.00;  1439.45;   272.60 ;      -     ;
  73 ; 194 ; 001  ; T.NORTE 2    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 194 ; 002  ; T.NORTE 2    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 194 ; 003  ; T.NORTE 2    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 194 ; 004  ; T.NORTE 2    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 194 ; 005  ; T.NORTE 2    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 194 ; 006  ; T.NORTE 2    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 194 ; 007  ; T.NORTE 2    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 201 ; 001  ; APARECIDA    ; N      ;   -    ;    25.00;   100.84;   272.60 ;      -     ;
  73 ; 201 ; 002  ; APARECIDA    ; N      ;   -    ;    25.00;   100.84;   272.60 ;      -     ;
  73 ; 201 ; 003  ; APARECIDA    ; N      ;   -    ;    25.00;   100.84;   272.60 ;      -     ;
  73 ; 201 ; 004  ; APARECIDA    ; N      ;   -    ;    36.00;   100.84;   272.60 ;      -     ;
  73 ; 203 ; 001  ; PORAQUE      ; N      ;   -    ;    17.08;   100.84;   272.60 ;      -     ;
  73 ; 203 ; 002  ; PORAQUE      ; N      ;   -    ;    17.08;   100.84;   272.60 ;      -     ;
  73 ; 203 ; 003  ; PORAQUE      ; N      ;   -    ;    17.08;   100.84;   272.60 ;      -     ;
  73 ; 203 ; 004  ; PORAQUE      ; N      ;   -    ;    15.77;   100.84;   272.60 ;      -     ;
  73 ; 203 ; 005  ; PORAQUE      ; N      ;   -    ;     0.00;   100.84;   272.60 ;      -     ;
  73 ; 204 ; 006  ; JARAQUI      ; N      ;   -    ;    23.64;   100.84;   272.60 ;      -     ;
  73 ; 204 ; 007  ; JARAQUI      ; N      ;   -    ;    39.36;   100.84;   272.60 ;      -     ;
  73 ; 205 ; 001  ; PIRARUCU     ; N      ;   -    ;    18.35;   100.84;   272.60 ;      -     ;
  73 ; 205 ; 002  ; PIRARUCU     ; N      ;   -    ;    18.35;   100.84;   272.60 ;      -     ;
  73 ; 205 ; 003  ; PIRARUCU     ; N      ;   -    ;    18.35;   100.84;   272.60 ;      -     ;
  73 ; 205 ; 004  ; PIRARUCU     ; N      ;   -    ;    11.95;   100.84;   272.60 ;      -     ;
  73 ; 207 ; 001  ; TUCUNARE     ; N      ;   -    ;     0.00;   100.84;   272.60 ;      -     ;
  73 ; 207 ; 002  ; TUCUNARE     ; N      ;   -    ;    18.35;   100.84;   272.60 ;      -     ;
  73 ; 207 ; 003  ; TUCUNARE     ; N      ;   -    ;     0.00;   100.84;   272.60 ;      -     ;
  73 ; 207 ; 004  ; TUCUNARE     ; N      ;   -    ;    18.35;   100.84;   272.60 ;      -     ;
  73 ; 209 ; 005  ; TAMBAQUI     ; N      ;   -    ;    15.00;   100.84;   272.60 ;      -     ;
  73 ; 209 ; 006  ; TAMBAQUI     ; N      ;   -    ;    19.77;   100.84;   272.60 ;      -     ;
  73 ; 209 ; 007  ; TAMBAQUI     ; N      ;   -    ;    15.00;   100.84;   272.60 ;      -     ;
  73 ; 211 ; 001  ; BAIXADA FLU  ; SE     ;   -    ;     0.00;   192.44;   272.60 ;      -     ;
  73 ; 211 ; 002  ; BAIXADA FLU  ; SE     ;   -    ;     0.00;   192.44;   272.60 ;      -     ;
  73 ; 211 ; 003  ; BAIXADA FLU  ; SE     ;   -    ;   520.00;   192.44;   272.60 ;      -     ;
  73 ; 212 ; 001  ; MARANHAO III ; N      ;   -    ;   518.80;   110.91;   272.60 ;      -     ;
  73 ; 223 ; 001  ; PROSPERID. 3 ; NE     ;   -    ;     9.33;   218.33;   272.59 ;      -     ;
  73 ; 223 ; 002  ; PROSPERID. 3 ; NE     ;   -    ;     8.34;   218.33;   272.59 ;      -     ;
  73 ; 223 ; 003  ; PROSPERID. 3 ; NE     ;   -    ;     9.33;   218.33;   272.59 ;      -     ;
  73 ; 223 ; 004  ; PROSPERID. 3 ; NE     ;   -    ;     9.33;   218.33;   272.59 ;      -     ;
  73 ; 223 ; 005  ; PROSPERID. 3 ; NE     ;   -    ;     9.33;   218.33;   272.59 ;      -     ;
  73 ; 223 ; 006  ; PROSPERID. 3 ; NE     ;   -    ;     9.33;   218.33;   272.59 ;      -     ;
  73 ; 224 ; 001  ; P. SERGIPE I ; NE     ;   -    ;  1593.20;   315.46;   272.59 ;      -     ;
  73 ; 224 ; 002  ; P. SERGIPE I ; NE     ;   -    ;     0.00;   315.46;   272.59 ;      -     ;
  73 ; 224 ; 003  ; P. SERGIPE I ; NE     ;   -    ;     0.00;   315.46;   272.59 ;      -     ;
  73 ; 224 ; 004  ; P. SERGIPE I ; NE     ;   -    ;     0.00;   315.46;   272.59 ;      -     ;
  73 ; 224 ; 005  ; P. SERGIPE I ; NE     ;   -    ;     0.00;   315.46;   272.59 ;      -     ;
  73 ; 224 ; 006  ; P. SERGIPE I ; NE     ;   -    ;     0.00;   315.46;   272.59 ;      -     ;
  73 ; 224 ; 007  ; P. SERGIPE I ; NE     ;   -    ;     0.00;   315.46;   272.59 ;      -     ;
  73 ; 229 ; 001  ; ONCA PINTADA ; SE     ;   -    ;    50.00;   145.52;   272.60 ;      -     ;
  73 ; 235 ; 001  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 002  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 003  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 004  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 005  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 006  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 007  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 008  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 009  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 010  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 011  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 235 ; 012  ; C. MURICY 2  ; NE     ;   -    ;     0.00;  2491.74;   272.59 ;      -     ;
  73 ; 236 ; 001  ; MARLIM AZUL  ; SE     ;   -    ;   565.00;   136.90;   272.60 ;      -     ;
  73 ; 238 ; 001  ; GNA II       ; SE     ;   -    ;  1672.60;   501.11;   272.60 ;      -     ;
  73 ; 239 ; 001  ; PARNAIBA V   ; N      ;   -    ;   239.00;   221.18;   272.60 ;      -     ;
  73 ; 241 ; 001  ; PROSPERID. 2 ; NE     ;   -    ;     0.00;   297.75;   272.59 ;      -     ;
  73 ; 241 ; 002  ; PROSPERID. 2 ; NE     ;   -    ;     0.00;   297.75;   272.59 ;      -     ;
  73 ; 241 ; 003  ; PROSPERID. 2 ; NE     ;   -    ;     0.00;   297.75;   272.59 ;      -     ;
  73 ; 241 ; 004  ; PROSPERID. 2 ; NE     ;   -    ;     0.00;   297.75;   272.59 ;      -     ;
  73 ; 245 ; 001  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 002  ; KARKEY 013   ; SE     ;   -    ;    31.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 003  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 004  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 005  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 006  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 007  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 008  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 009  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 010  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 011  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 012  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 245 ; 013  ; KARKEY 013   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 246 ; 001  ; KARKEY 019   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 246 ; 002  ; KARKEY 019   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 246 ; 003  ; KARKEY 019   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 246 ; 004  ; KARKEY 019   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 246 ; 005  ; KARKEY 019   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 246 ; 006  ; KARKEY 019   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 246 ; 007  ; KARKEY 019   ; SE     ;   -    ;     0.00;   786.45;   272.60 ;      -     ;
  73 ; 247 ; 001  ; LINHARES PCS ; SE     ;   -    ;     0.00;  1135.90;   272.60 ;      -     ;
  73 ; 248 ; 001  ; PAULINIA     ; SE     ;   -    ;    15.00;  1119.54;   272.60 ;      -     ;
  73 ; 249 ; 001  ; PORSUD I     ; SE     ;   -    ;     0.00;   923.96;   272.60 ;      -     ;
  73 ; 249 ; 002  ; PORSUD I     ; SE     ;   -    ;     0.00;   923.96;   272.60 ;      -     ;
  73 ; 249 ; 003  ; PORSUD I     ; SE     ;   -    ;     0.00;   923.96;   272.60 ;      -     ;
  73 ; 249 ; 004  ; PORSUD I     ; SE     ;   -    ;     0.00;   923.96;   272.60 ;      -     ;
  73 ; 249 ; 005  ; PORSUD I     ; SE     ;   -    ;     0.00;   923.96;   272.60 ;      -     ;
  73 ; 249 ; 006  ; PORSUD I     ; SE     ;   -    ;     0.00;   923.96;   272.60 ;      -     ;
  73 ; 250 ; 001  ; PORSUD II    ; SE     ;   -    ;     0.00;   924.36;   272.60 ;      -     ;
  73 ; 250 ; 002  ; PORSUD II    ; SE     ;   -    ;     0.00;   924.36;   272.60 ;      -     ;
  73 ; 250 ; 003  ; PORSUD II    ; SE     ;   -    ;     0.00;   924.36;   272.60 ;      -     ;
  73 ; 250 ; 004  ; PORSUD II    ; SE     ;   -    ;     0.00;   924.36;   272.60 ;      -     ;
  73 ; 250 ; 005  ; PORSUD II    ; SE     ;   -    ;     0.00;   924.36;   272.60 ;      -     ;
  73 ; 251 ; 001  ; POVOACAO 1   ; SE     ;   -    ;     0.00;  1135.90;   272.60 ;      -     ;
  73 ; 251 ; 002  ; POVOACAO 1   ; SE     ;   -    ;     0.00;  1135.90;   272.60 ;      -     ;
  73 ; 253 ; 001  ; VIANA 1      ; SE     ;   -    ;     0.00;  1135.90;   272.60 ;      -     ;
  73 ; 253 ; 002  ; VIANA 1      ; SE     ;   -    ;     0.00;  1135.90;   272.60 ;      -     ;
  73 ; 253 ; 003  ; VIANA 1      ; SE     ;   -    ;     0.00;  1135.90;   272.60 ;      -     ;
  73 ; 253 ; 004  ; VIANA 1      ; SE     ;   -    ;     0.00;  1135.90;   272.60 ;      -     ;
  73 ; 254 ; 001  ; B. BONITA I  ; S      ;   -    ;     0.00;   778.35;   272.59 ;      -     ;
  73 ; 322 ; 001  ; BBF BALIZA   ; N      ;   -    ;     5.00;   876.44;   272.60 ;      -     ;
  73 ; 322 ; 002  ; BBF BALIZA   ; N      ;   -    ;     0.00;   876.44;   272.60 ;      -     ;
  73 ; 323 ; 001  ; BONFIM       ; N      ;   -    ;     5.00;   555.69;   272.60 ;      -     ;
  73 ; 324 ; 001  ; CANTA        ; N      ;   -    ;     5.00;   555.69;   272.60 ;      -     ;
  73 ; 326 ; 001  ; JAGUATIRICA  ; N      ;   -    ;     0.00;   276.32;   272.60 ;      -     ;
  73 ; 326 ; 002  ; JAGUATIRICA  ; N      ;   -    ;    38.00;   276.32;   272.60 ;      -     ;
  73 ; 326 ; 003  ; JAGUATIRICA  ; N      ;   -    ;     0.00;   276.32;   272.60 ;      -     ;
  73 ; 327 ; 001  ; M.C. SUCUBA  ; N      ;   -    ;     0.00;  1712.90;   272.60 ;      -     ;
  73 ; 327 ; 002  ; M.C. SUCUBA  ; N      ;   -    ;     0.00;  1712.90;   272.60 ;      -     ;
  73 ; 328 ; 001  ; PALMAPLAN    ; N      ;   -    ;     0.00;  1760.58;   272.60 ;      -     ;
  73 ; 328 ; 002  ; PALMAPLAN    ; N      ;   -    ;     0.00;  1760.58;   272.60 ;      -     ;
  73 ; 329 ; 001  ; PAU RAINHA   ; N      ;   -    ;     5.00;   555.69;   272.60 ;      -     ;
  73 ; 330 ; 001  ; SANTA LUZ    ; N      ;   -    ;     5.00;   555.69;   272.60 ;      -     ;
  73 ; 334 ; 001  ; W ARJONA     ; SE     ;   -    ;     0.00;   942.32;   272.60 ;      -     ;
  73 ; 334 ; 002  ; W ARJONA     ; SE     ;   -    ;     0.00;   942.32;   272.60 ;      -     ;
  73 ; 334 ; 003  ; W ARJONA     ; SE     ;   -    ;     0.00;   942.32;   272.60 ;      -     ;
  73 ; 334 ; 004  ; W ARJONA     ; SE     ;   -    ;     0.00;   942.32;   272.60 ;      -     ;
  73 ; 334 ; 005  ; W ARJONA     ; SE     ;   -    ;     0.00;   942.32;   272.60 ;      -     ;
  73 ; 383 ; 001  ; ATLANTICO    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 383 ; 002  ; ATLANTICO    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 383 ; 003  ; ATLANTICO    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 383 ; 004  ; ATLANTICO    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 383 ; 005  ; ATLANTICO    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 383 ; 006  ; ATLANTICO    ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 383 ; 007  ; ATLANTICO    ; SE     ;   -    ;   330.00;     0.00;   272.60 ;      -     ;
  73 ; 434 ; 001  ; W ARJONA 2   ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 434 ; 002  ; W ARJONA 2   ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 434 ; 003  ; W ARJONA 2   ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
  73 ; 434 ; 004  ; W ARJONA 2   ; SE     ;   -    ;     0.00;     0.00;   272.60 ;      -     ;
