***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________

-------------------------------------------------------
Custos marginais dos contratos de importacao de energia                         
-------------------------------------------------------
---------------------------------------------------
IPER:      Indice do periodo.                                                                                                                                                                           
CONTR:     Numero do contrato de imp/exp de energia                                                                                                                                                     
NomeContr: Nome do contrato de imp/exp de energia                                                                                                                                                       
NumBarra:  Numero da barra da rede eletrica                                                                                                                                                             
NomeSist:  Nome do subsistema                                                                                                                                                                           
Econtr:    Energia contratada                                                                                                                                                                           
CustContr: Custo (Preco) da energia imp/exp                                                                                                                                                             
CMO:       Custo marginal de operacao                                                                                                                                                                   
CMB:       Custo marginal de operacao da barra                                                                                                                                                          
---------------------------------------------------

-----;-----;-----------;--------;--------;---------;---------;----------;------------;
IPER ;CONTR; NomeContr ;NumBarra;NomeSist; Econtr  ;CustContr;   CMO    ;    CMB     ;
  -  ;  -  ;     -     ;   -    ;   -    ;  (MW)   ;  (MW)   ; (R$/MWh) ;  (R$/MWh)  ;
-----;-----;-----------;--------;--------;---------;---------;----------;------------;
  34 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   301.28 ;     297.78 ;
  34 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   301.28 ;     297.78 ;
  35 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   300.90;     0.00;   313.50 ;     304.49 ;
  35 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   300.90;     0.00;   313.50 ;     304.49 ;
  35 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   174.44;     0.00;   313.50 ;     304.49 ;
  35 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   174.44;     0.00;   313.50 ;     304.49 ;
  35 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   174.44;     0.00;   313.50 ;     304.49 ;
  35 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   174.44;     0.00;   313.50 ;     304.49 ;
  35 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   313.50 ;     309.57 ;
  35 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   313.50 ;     309.57 ;
  35 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   313.50 ;     309.57 ;
  35 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   313.50 ;     308.95 ;
  35 ; 511 ; FUPL1I-I-F;    86  ; SE     ;  1129.88;     0.00;   313.50 ;     357.34 ;
  35 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   313.50 ;     357.34 ;
  35 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;  1400.10;     0.00;   313.50 ;     309.44 ;
  35 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;  1400.10;     0.00;   313.50 ;     309.44 ;
  35 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   312.83 ;     309.44 ;
  35 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   312.83 ;     309.44 ;
  35 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   313.50 ;     309.18 ;
  35 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   313.50 ;     309.18 ;
  35 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   312.83 ;     309.44 ;
  35 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   312.83 ;     309.44 ;
  36 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   300.90;     0.00;   321.79 ;     313.76 ;
  36 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   300.90;     0.00;   321.79 ;     313.76 ;
  36 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   188.32;     0.00;   321.79 ;     313.76 ;
  36 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   188.32;     0.00;   321.79 ;     313.76 ;
  36 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   188.32;     0.00;   321.79 ;     313.76 ;
  36 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   188.32;     0.00;   321.79 ;     313.76 ;
  36 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   321.79 ;     318.33 ;
  36 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   321.79 ;     318.33 ;
  36 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   321.79 ;     318.32 ;
  36 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   321.79 ;     317.75 ;
  36 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   959.42;     0.00;   321.79 ;     360.67 ;
  36 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   321.79 ;     360.67 ;
  36 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;  1383.93;     0.00;   321.79 ;     318.21 ;
  36 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;  1383.93;     0.00;   321.79 ;     318.21 ;
  36 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   321.38 ;     318.21 ;
  36 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   321.38 ;     318.21 ;
  36 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   321.79 ;     317.95 ;
  36 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   321.79 ;     317.95 ;
  36 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   321.38 ;     318.21 ;
  36 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   321.38 ;     318.21 ;
  37 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   300.90;     0.00;   331.05 ;     324.66 ;
  37 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   300.90;     0.00;   331.05 ;     324.66 ;
  37 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   188.30;     0.00;   331.05 ;     324.66 ;
  37 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   188.30;     0.00;   331.05 ;     324.66 ;
  37 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   188.30;     0.00;   331.05 ;     324.66 ;
  37 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   188.30;     0.00;   331.05 ;     324.66 ;
  37 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   331.05 ;     328.34 ;
  37 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   331.05 ;     328.34 ;
  37 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   331.05 ;     328.33 ;
  37 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   331.05 ;     327.85 ;
  37 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   156.50;     0.00;   331.05 ;     361.61 ;
  37 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   813.33;     0.00;   331.05 ;     361.61 ;
  37 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;  1647.23;     0.00;   331.05 ;     328.25 ;
  37 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;  1647.23;     0.00;   331.05 ;     328.25 ;
  37 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   331.07 ;     328.25 ;
  37 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   331.07 ;     328.25 ;
  37 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   331.05 ;     328.01 ;
  37 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   331.05 ;     328.01 ;
  37 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   331.07 ;     328.25 ;
  37 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   331.07 ;     328.25 ;
  38 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.90;     0.00;   331.03 ;     324.67 ;
  38 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.90;     0.00;   331.03 ;     324.67 ;
  38 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   184.95;     0.00;   331.03 ;     324.67 ;
  38 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   184.95;     0.00;   331.03 ;     324.67 ;
  38 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   184.95;     0.00;   331.03 ;     324.67 ;
  38 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   184.95;     0.00;   331.03 ;     324.67 ;
  38 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   331.03 ;     328.56 ;
  38 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   331.03 ;     328.56 ;
  38 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   331.03 ;     328.59 ;
  38 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   331.03 ;     327.71 ;
  38 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   678.68;     0.00;   331.03 ;     361.58 ;
  38 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   331.03 ;     361.58 ;
  38 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   373.05;     0.00;   331.03 ;     328.45 ;
  38 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   373.05;     0.00;   331.03 ;     328.45 ;
  38 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   331.41 ;     328.45 ;
  38 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   331.41 ;     328.45 ;
  38 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   331.03 ;     327.92 ;
  38 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   331.03 ;     327.92 ;
  38 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   331.41 ;     328.45 ;
  38 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   331.41 ;     328.45 ;
  39 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.90;     0.00;   326.17 ;     318.95 ;
  39 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.90;     0.00;   326.17 ;     318.95 ;
  39 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   175.65;     0.00;   326.17 ;     318.95 ;
  39 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   175.65;     0.00;   326.17 ;     318.95 ;
  39 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   175.65;     0.00;   326.17 ;     318.95 ;
  39 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   175.65;     0.00;   326.17 ;     318.95 ;
  39 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   326.17 ;     323.03 ;
  39 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   326.17 ;     323.03 ;
  39 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   326.17 ;     323.01 ;
  39 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   326.17 ;     322.61 ;
  39 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   156.50;     0.00;   326.17 ;     361.23 ;
  39 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   522.45;     0.00;   326.17 ;     361.23 ;
  39 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   563.15;     0.00;   326.17 ;     322.92 ;
  39 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   563.15;     0.00;   326.17 ;     322.92 ;
  39 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   326.54 ;     322.92 ;
  39 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   326.54 ;     322.92 ;
  39 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   326.17 ;     322.73 ;
  39 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   326.17 ;     322.73 ;
  39 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   326.54 ;     322.92 ;
  39 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   326.54 ;     322.92 ;
  40 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.90;     0.00;   322.12 ;     314.00 ;
  40 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.90;     0.00;   322.12 ;     314.00 ;
  40 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   166.47;     0.00;   322.12 ;     314.00 ;
  40 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   166.47;     0.00;   322.12 ;     314.00 ;
  40 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   166.47;     0.00;   322.12 ;     314.00 ;
  40 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   166.47;     0.00;   322.12 ;     314.00 ;
  40 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   322.12 ;     319.27 ;
  40 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   322.12 ;     319.27 ;
  40 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   322.12 ;     319.37 ;
  40 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   322.12 ;     317.71 ;
  40 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   156.50;     0.00;   322.12 ;     361.85 ;
  40 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   644.99;     0.00;   322.12 ;     361.85 ;
  40 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   293.66;     0.00;   322.12 ;     319.12 ;
  40 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   293.66;     0.00;   322.12 ;     319.12 ;
  40 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   322.87 ;     319.12 ;
  40 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   322.87 ;     319.12 ;
  40 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   322.12 ;     318.06 ;
  40 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   322.12 ;     318.06 ;
  40 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   322.87 ;     319.12 ;
  40 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   322.87 ;     319.12 ;
  41 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.90;     0.00;   319.67 ;     311.22 ;
  41 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.90;     0.00;   319.67 ;     311.22 ;
  41 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   175.68;     0.00;   319.67 ;     311.22 ;
  41 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   175.68;     0.00;   319.67 ;     311.22 ;
  41 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   175.68;     0.00;   319.67 ;     311.22 ;
  41 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   175.68;     0.00;   319.67 ;     311.22 ;
  41 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   319.67 ;     315.95 ;
  41 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   319.67 ;     315.95 ;
  41 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   319.67 ;     315.93 ;
  41 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   319.67 ;     315.54 ;
  41 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   812.05;     0.00;   319.67 ;     361.23 ;
  41 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   319.67 ;     361.23 ;
  41 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   340.47;     0.00;   319.67 ;     315.83 ;
  41 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   340.47;     0.00;   319.67 ;     315.83 ;
  41 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   319.99 ;     315.83 ;
  41 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   319.99 ;     315.83 ;
  41 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   319.67 ;     315.65 ;
  41 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   319.67 ;     315.65 ;
  41 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   319.99 ;     315.83 ;
  41 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   319.99 ;     315.83 ;
  42 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.90;     0.00;   316.28 ;     307.35 ;
  42 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.90;     0.00;   316.28 ;     307.35 ;
  42 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   170.78;     0.00;   316.28 ;     307.35 ;
  42 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   170.78;     0.00;   316.28 ;     307.35 ;
  42 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   170.78;     0.00;   316.28 ;     307.35 ;
  42 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   170.78;     0.00;   316.28 ;     307.35 ;
  42 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   316.28 ;     312.34 ;
  42 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   316.28 ;     312.34 ;
  42 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   316.28 ;     312.32 ;
  42 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   316.28 ;     311.91 ;
  42 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   948.37;     0.00;   316.28 ;     360.32 ;
  42 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   316.28 ;     360.32 ;
  42 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   380.99;     0.00;   316.28 ;     312.22 ;
  42 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   380.99;     0.00;   316.28 ;     312.22 ;
  42 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   316.49 ;     312.22 ;
  42 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   316.49 ;     312.22 ;
  42 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   316.28 ;     312.03 ;
  42 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   316.28 ;     312.03 ;
  42 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   316.49 ;     312.22 ;
  42 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   316.49 ;     312.22 ;
  43 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.90;     0.00;   314.29 ;     305.08 ;
  43 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.90;     0.00;   314.29 ;     305.08 ;
  43 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   175.41;     0.00;   314.29 ;     305.08 ;
  43 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   175.41;     0.00;   314.29 ;     305.08 ;
  43 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   175.41;     0.00;   314.29 ;     305.08 ;
  43 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   175.41;     0.00;   314.29 ;     305.08 ;
  43 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   314.29 ;     310.22 ;
  43 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   314.29 ;     310.22 ;
  43 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   314.29 ;     310.19 ;
  43 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   314.29 ;     309.83 ;
  43 ; 511 ; FUPL1I-I-F;    86  ; SE     ;   974.39;     0.00;   314.29 ;     360.00 ;
  43 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   314.29 ;     360.00 ;
  43 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   100.00;     0.00;   314.29 ;     310.09 ;
  43 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   100.00;     0.00;   314.29 ;     310.09 ;
  43 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   314.87 ;     310.22 ;
  43 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   314.87 ;     310.22 ;
  43 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   314.29 ;     309.93 ;
  43 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   314.29 ;     309.93 ;
  43 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   314.87 ;     310.22 ;
  43 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   314.87 ;     310.22 ;
  44 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.90;     0.00;   310.61 ;     300.75 ;
  44 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.90;     0.00;   310.61 ;     300.75 ;
  44 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   139.71;     0.00;   310.61 ;     300.75 ;
  44 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   139.71;     0.00;   310.61 ;     300.75 ;
  44 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   139.71;     0.00;   310.61 ;     300.75 ;
  44 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   139.71;     0.00;   310.61 ;     300.75 ;
  44 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   310.61 ;     306.28 ;
  44 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   310.61 ;     306.28 ;
  44 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   310.61 ;     306.25 ;
  44 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   310.61 ;     305.81 ;
  44 ; 511 ; FUPL1I-I-F;    86  ; SE     ;  1004.20;     0.00;   310.61 ;     359.79 ;
  44 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   310.61 ;     359.79 ;
  44 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   100.00;     0.00;   310.61 ;     306.13 ;
  44 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   100.00;     0.00;   310.61 ;     306.13 ;
  44 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   314.81 ;     310.20 ;
  44 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   314.81 ;     310.20 ;
  44 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   310.61 ;     305.95 ;
  44 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   310.61 ;     305.95 ;
  44 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   314.81 ;     310.20 ;
  44 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   314.81 ;     310.20 ;
  45 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.95;     0.00;   309.86 ;     299.99 ;
  45 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.95;     0.00;   309.86 ;     299.99 ;
  45 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   166.25;     0.00;   309.86 ;     299.99 ;
  45 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   166.25;     0.00;   309.86 ;     299.99 ;
  45 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   166.25;     0.00;   309.86 ;     299.99 ;
  45 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   166.25;     0.00;   309.86 ;     299.99 ;
  45 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   309.86 ;     305.53 ;
  45 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   309.86 ;     305.53 ;
  45 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   309.86 ;     305.51 ;
  45 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   309.86 ;     305.10 ;
  45 ; 511 ; FUPL1I-I-F;    86  ; SE     ;  1086.85;     0.00;   309.86 ;     359.47 ;
  45 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   309.86 ;     359.47 ;
  45 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   100.00;     0.00;   309.86 ;     305.39 ;
  45 ; 612 ; MDRIO2-I-F;  9605  ; SE     ;   100.00;     0.00;   309.86 ;     305.39 ;
  45 ; 631 ; MBXNG3-I-F;  8100  ; N      ;     0.00;     0.00;   314.85 ;     310.15 ;
  45 ; 632 ; MBXNG4-I-F;  8100  ; N      ;     0.00;     0.00;   314.85 ;     310.15 ;
  45 ; 711 ; MDEST1-I-F;  3010  ; SE     ;   100.00;     0.00;   309.86 ;     305.22 ;
  45 ; 712 ; MDEST2-I-F;  3010  ; SE     ;   100.00;     0.00;   309.86 ;     305.22 ;
  45 ; 731 ; MBXNG1-I-F;  8100  ; N      ;     0.00;     0.00;   314.85 ;     310.15 ;
  45 ; 732 ; MBXNG2-I-F;  8100  ; N      ;     0.00;     0.00;   314.85 ;     310.15 ;
  46 ; 111 ; BKCPV1-I-F;  7054  ; SE     ;   325.95;     0.00;   308.84 ;     298.86 ;
  46 ; 112 ; BKCPV3-I-F;  7054  ; SE     ;   325.95;     0.00;   308.84 ;     298.86 ;
  46 ; 131 ; E2POL1-I-F;  7057  ; SE     ;   175.68;     0.00;   308.84 ;     298.86 ;
  46 ; 132 ; E2POL2-I-F;  7057  ; SE     ;   175.68;     0.00;   308.84 ;     298.86 ;
  46 ; 151 ; E4POL3-I-F;  7057  ; SE     ;   175.68;     0.00;   308.84 ;     298.86 ;
  46 ; 152 ; E4POL4-I-F;  7057  ; SE     ;   175.68;     0.00;   308.84 ;     298.86 ;
  46 ;  65 ; TKUTA2-I  ;  9637  ; SE     ;   111.00;     0.00;   308.84 ;     304.49 ;
  46 ; 183 ; TKUTAT-I  ;  9637  ; SE     ;   219.00;   262.77;   308.84 ;     304.49 ;
  46 ; 311 ; FUTDAS-I-F;   185  ; SE     ;   270.00;     0.00;   308.84 ;     304.46 ;
  46 ; 302 ; FUTDCE-I-F;  3112  ; SE     ;   200.00;     0.00;   308.84 ;     304.02 ;
  46 ; 511 ; FUPL1I-I-F;    86  ; SE     ;  1088.74;     0.00;   308.84 ;     359.09 ;
  46 ; 512 ; FUPL3I-I-F;    86  ; SE     ;   156.50;     0.00;   308.84 ;     359.09 ;
  46 ; 611 ; MDRIO1-I-F;  9605  ; SE     ;   100.00;     0.00;   308.84 ;     304.34 ;
