***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________



Resultados Relativos as Usinas Termicas:

----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
IPER;  Pat  ;USIT;     Nome    ;Unid;Sist;  Geracao  ;    GMin   ;    GMax   ; Capacidade ; L/D ;CustoLinear;
    ;       ;    ;             ;    ;    ;     MW    ;     MW    ;     MW    ;      MW    ;     ;   $/(MWh) ;
----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
 62 ;  LEVE ;223 ;PROSPERID. 3 ;  6 ; NE ;      9.33 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 62 ;  LEVE ;223 ;PROSPERID. 3 ; 99 ; NE ;     55.00 ;      0.00 ;     55.00 ;      55.99 ;  -  ;           ;
 62 ;  LEVE ;224 ;P. SERGIPE I ;  1 ; NE ;   1593.20 ;      0.00 ;   1593.20 ;    1593.20 ;  L  ;    315.46 ;
 62 ;  LEVE ;224 ;P. SERGIPE I ;  2 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 62 ;  LEVE ;224 ;P. SERGIPE I ;  3 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 62 ;  LEVE ;224 ;P. SERGIPE I ;  4 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 62 ;  LEVE ;224 ;P. SERGIPE I ;  5 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 62 ;  LEVE ;224 ;P. SERGIPE I ;  6 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 62 ;  LEVE ;224 ;P. SERGIPE I ;  7 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 62 ;  LEVE ;224 ;P. SERGIPE I ; 99 ; NE ;   1593.20 ;      0.00 ;   1593.20 ;    6315.20 ;  -  ;           ;
 62 ;  LEVE ;229 ;ONCA PINTADA ;  1 ; SE ;     50.00 ;      0.00 ;     50.00 ;      50.00 ;  L  ;    145.52 ;
 62 ;  LEVE ;229 ;ONCA PINTADA ; 99 ; SE ;     50.00 ;      0.00 ;     50.00 ;      50.00 ;  -  ;           ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  1 ; NE ;      0.00 ;      0.00 ;      7.20 ;       7.20 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  2 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  3 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  4 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  5 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  6 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  7 ; NE ;      0.00 ;      0.00 ;      6.75 ;       6.75 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  8 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ;  9 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ; 10 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ; 11 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ; 12 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 62 ;  LEVE ;235 ;C. MURICY 2  ; 99 ; NE ;      0.00 ;      0.00 ;    144.00 ;     144.45 ;  -  ;           ;
 62 ;  LEVE ;236 ;MARLIM AZUL  ;  1 ; SE ;    565.00 ;      0.00 ;    565.50 ;     565.50 ;  L  ;    136.90 ;
 62 ;  LEVE ;236 ;MARLIM AZUL  ; 99 ; SE ;    565.00 ;    565.00 ;    565.00 ;     565.50 ;  -  ;           ;
 62 ;  LEVE ;238 ;GNA II       ;  1 ; SE ;   1672.60 ;      0.00 ;   1672.60 ;    1672.60 ;  L  ;    501.11 ;
 62 ;  LEVE ;238 ;GNA II       ; 99 ; SE ;   1672.60 ;   1672.00 ;   1672.60 ;    1672.60 ;  -  ;           ;
 62 ;  LEVE ;239 ;PARNAIBA V   ;  1 ; N  ;    239.00 ;      0.00 ;    365.32 ;     365.32 ;  L  ;    221.18 ;
 62 ;  LEVE ;239 ;PARNAIBA V   ; 99 ; N  ;    239.00 ;      0.00 ;    239.00 ;     365.32 ;  -  ;           ;
 62 ;  LEVE ;241 ;PROSPERID. 2 ;  1 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    297.75 ;
 62 ;  LEVE ;241 ;PROSPERID. 2 ;  2 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    297.75 ;
 62 ;  LEVE ;241 ;PROSPERID. 2 ;  3 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    297.75 ;
 62 ;  LEVE ;241 ;PROSPERID. 2 ;  4 ; NE ;      0.00 ;      0.00 ;      9.36 ;       9.36 ;  L  ;    297.75 ;
 62 ;  LEVE ;241 ;PROSPERID. 2 ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;      37.44 ;  -  ;           ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  1 ; SE ;      0.00 ;      0.00 ;     20.65 ;      20.65 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  2 ; SE ;     31.00 ;      0.00 ;     41.30 ;      41.30 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  3 ; SE ;      0.00 ;      0.00 ;     61.95 ;      61.95 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  4 ; SE ;      0.00 ;      0.00 ;     82.60 ;      82.60 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  5 ; SE ;      0.00 ;      0.00 ;    103.25 ;     103.25 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  6 ; SE ;      0.00 ;      0.00 ;    123.90 ;     123.90 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  7 ; SE ;      0.00 ;      0.00 ;    144.55 ;     144.55 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  8 ; SE ;      0.00 ;      0.00 ;    165.20 ;     165.20 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ;  9 ; SE ;      0.00 ;      0.00 ;    185.85 ;     185.85 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ; 10 ; SE ;      0.00 ;      0.00 ;    206.50 ;     206.50 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ; 11 ; SE ;      0.00 ;      0.00 ;    227.15 ;     227.15 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ; 12 ; SE ;      0.00 ;      0.00 ;    247.80 ;     247.80 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ; 13 ; SE ;      0.00 ;      0.00 ;    258.64 ;     258.64 ;  L  ;    786.45 ;
 62 ;  LEVE ;245 ;KARKEY 013   ; 99 ; SE ;     31.00 ;     31.00 ;    256.00 ;    1869.34 ;  -  ;           ;
 62 ;  LEVE ;246 ;KARKEY 019   ;  1 ; SE ;      0.00 ;      0.00 ;     18.32 ;      18.32 ;  L  ;    786.45 ;
 62 ;  LEVE ;246 ;KARKEY 019   ;  2 ; SE ;      0.00 ;      0.00 ;     36.64 ;      36.64 ;  L  ;    786.45 ;
 62 ;  LEVE ;246 ;KARKEY 019   ;  3 ; SE ;      0.00 ;      0.00 ;     54.96 ;      54.96 ;  L  ;    786.45 ;
 62 ;  LEVE ;246 ;KARKEY 019   ;  4 ; SE ;      0.00 ;      0.00 ;     73.28 ;      73.28 ;  L  ;    786.45 ;
 62 ;  LEVE ;246 ;KARKEY 019   ;  5 ; SE ;      0.00 ;      0.00 ;     91.60 ;      91.60 ;  L  ;    786.45 ;
 62 ;  LEVE ;246 ;KARKEY 019   ;  6 ; SE ;      0.00 ;      0.00 ;    109.92 ;     109.92 ;  L  ;    786.45 ;
 62 ;  LEVE ;246 ;KARKEY 019   ;  7 ; SE ;      0.00 ;      0.00 ;    115.92 ;     115.92 ;  L  ;    786.45 ;
 62 ;  LEVE ;246 ;KARKEY 019   ; 99 ; SE ;      0.00 ;      0.00 ;    116.00 ;     500.64 ;  -  ;           ;
 62 ;  LEVE ;247 ;LINHARES PCS ;  1 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  L  ;   1135.90 ;
 62 ;  LEVE ;247 ;LINHARES PCS ; 99 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  -  ;           ;
 62 ;  LEVE ;248 ;PAULINIA     ;  1 ; SE ;     15.00 ;      0.00 ;     15.95 ;      15.95 ;  L  ;   1119.54 ;
 62 ;  LEVE ;248 ;PAULINIA     ; 99 ; SE ;     15.00 ;     15.00 ;     15.00 ;      15.95 ;  -  ;           ;
 62 ;  LEVE ;249 ;PORSUD I     ;  1 ; SE ;      0.00 ;      0.00 ;     19.32 ;      19.32 ;  L  ;    923.96 ;
 62 ;  LEVE ;249 ;PORSUD I     ;  2 ; SE ;      0.00 ;      0.00 ;     38.64 ;      38.64 ;  L  ;    923.96 ;
 62 ;  LEVE ;249 ;PORSUD I     ;  3 ; SE ;      0.00 ;      0.00 ;     57.96 ;      57.96 ;  L  ;    923.96 ;
 62 ;  LEVE ;249 ;PORSUD I     ;  4 ; SE ;      0.00 ;      0.00 ;     77.28 ;      77.28 ;  L  ;    923.96 ;
 62 ;  LEVE ;249 ;PORSUD I     ;  5 ; SE ;      0.00 ;      0.00 ;     96.60 ;      96.60 ;  L  ;    923.96 ;
 62 ;  LEVE ;249 ;PORSUD I     ;  6 ; SE ;      0.00 ;      0.00 ;    115.92 ;     115.92 ;  L  ;    923.96 ;
 62 ;  LEVE ;249 ;PORSUD I     ; 99 ; SE ;      0.00 ;      0.00 ;    116.00 ;     405.72 ;  -  ;           ;
 62 ;  LEVE ;250 ;PORSUD II    ;  1 ; SE ;      0.00 ;      0.00 ;     18.45 ;      18.45 ;  L  ;    924.36 ;
 62 ;  LEVE ;250 ;PORSUD II    ;  2 ; SE ;      0.00 ;      0.00 ;     36.90 ;      36.90 ;  L  ;    924.36 ;
 62 ;  LEVE ;250 ;PORSUD II    ;  3 ; SE ;      0.00 ;      0.00 ;     55.35 ;      55.35 ;  L  ;    924.36 ;
 62 ;  LEVE ;250 ;PORSUD II    ;  4 ; SE ;      0.00 ;      0.00 ;     73.80 ;      73.80 ;  L  ;    924.36 ;
 62 ;  LEVE ;250 ;PORSUD II    ;  5 ; SE ;      0.00 ;      0.00 ;     78.32 ;      78.32 ;  L  ;    924.36 ;
 62 ;  LEVE ;250 ;PORSUD II    ; 99 ; SE ;      0.00 ;      0.00 ;     78.00 ;     262.82 ;  -  ;           ;
 62 ;  LEVE ;251 ;POVOACAO 1   ;  1 ; SE ;      0.00 ;      0.00 ;     56.22 ;      56.22 ;  L  ;   1135.90 ;
 62 ;  LEVE ;251 ;POVOACAO 1   ;  2 ; SE ;      0.00 ;      0.00 ;     18.74 ;      18.74 ;  L  ;   1135.90 ;
 62 ;  LEVE ;251 ;POVOACAO 1   ; 99 ; SE ;      0.00 ;      0.00 ;     74.96 ;      74.96 ;  -  ;           ;
 62 ;  LEVE ;253 ;VIANA 1      ;  1 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 62 ;  LEVE ;253 ;VIANA 1      ;  2 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 62 ;  LEVE ;253 ;VIANA 1      ;  3 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 62 ;  LEVE ;253 ;VIANA 1      ;  4 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 62 ;  LEVE ;253 ;VIANA 1      ; 99 ; SE ;      0.00 ;      0.00 ;     37.00 ;      37.48 ;  -  ;           ;
 62 ;  LEVE ;254 ;B. BONITA I  ;  1 ; S  ;      0.00 ;      0.00 ;      9.45 ;       9.45 ;  L  ;    778.35 ;
 62 ;  LEVE ;254 ;B. BONITA I  ; 99 ; S  ;      0.00 ;      0.00 ;      9.00 ;       9.45 ;  -  ;           ;
 62 ;  LEVE ;322 ;BBF BALIZA   ;  1 ; N  ;      5.00 ;      0.00 ;      9.80 ;       9.80 ;  L  ;    876.44 ;
 62 ;  LEVE ;322 ;BBF BALIZA   ;  2 ; N  ;      0.00 ;      0.00 ;      0.00 ;       8.14 ;  D  ;    876.44 ;
 62 ;  LEVE ;322 ;BBF BALIZA   ; 99 ; N  ;      5.00 ;      5.00 ;      8.00 ;      17.94 ;  -  ;           ;
 62 ;  LEVE ;323 ;BONFIM       ;  1 ; N  ;      5.00 ;      0.00 ;     10.00 ;      10.00 ;  L  ;    555.69 ;
 62 ;  LEVE ;323 ;BONFIM       ; 99 ; N  ;      5.00 ;      5.00 ;     10.00 ;      10.00 ;  -  ;           ;
 62 ;  LEVE ;324 ;CANTA        ;  1 ; N  ;      5.00 ;      0.00 ;     10.00 ;      10.00 ;  L  ;    555.69 ;
 62 ;  LEVE ;324 ;CANTA        ; 99 ; N  ;      5.00 ;      5.00 ;     10.00 ;      10.00 ;  -  ;           ;
 62 ;  LEVE ;326 ;JAGUATIRICA  ;  1 ; N  ;      0.00 ;      0.00 ;    126.29 ;     126.29 ;  L  ;    276.32 ;
 62 ;  LEVE ;326 ;JAGUATIRICA  ;  2 ; N  ;      0.00 ;      0.00 ;     69.50 ;      69.50 ;  L  ;    276.32 ;
 62 ;  LEVE ;326 ;JAGUATIRICA  ;  3 ; N  ;     58.00 ;      0.00 ;     69.50 ;      69.50 ;  L  ;    276.32 ;
 62 ;  LEVE ;326 ;JAGUATIRICA  ; 99 ; N  ;     58.00 ;      0.00 ;    126.00 ;     265.29 ;  -  ;           ;
 62 ;  LEVE ;327 ;M.C. SUCUBA  ;  1 ; N  ;      0.00 ;      0.00 ;     22.75 ;      22.75 ;  L  ;   1712.90 ;
 62 ;  LEVE ;327 ;M.C. SUCUBA  ;  2 ; N  ;      0.00 ;      0.00 ;     19.50 ;      19.50 ;  L  ;   1712.90 ;
 62 ;  LEVE ;327 ;M.C. SUCUBA  ; 99 ; N  ;      0.00 ;      0.00 ;     38.00 ;      42.25 ;  -  ;           ;
 62 ;  LEVE ;328 ;PALMAPLAN    ;  1 ; N  ;      0.00 ;      0.00 ;      5.78 ;       5.78 ;  L  ;   1760.58 ;
 62 ;  LEVE ;328 ;PALMAPLAN    ;  2 ; N  ;      0.00 ;      0.00 ;      5.78 ;       5.78 ;  L  ;   1760.58 ;
 62 ;  LEVE ;328 ;PALMAPLAN    ; 99 ; N  ;      0.00 ;      0.00 ;     11.55 ;      11.55 ;  -  ;           ;
 62 ;  LEVE ;329 ;PAU RAINHA   ;  1 ; N  ;      5.00 ;      0.00 ;     10.00 ;      10.00 ;  L  ;    555.69 ;
 62 ;  LEVE ;329 ;PAU RAINHA   ; 99 ; N  ;      5.00 ;      5.00 ;     10.00 ;      10.00 ;  -  ;           ;
 62 ;  LEVE ;330 ;SANTA LUZ    ;  1 ; N  ;      5.00 ;      0.00 ;     10.00 ;      10.00 ;  L  ;    555.69 ;
 62 ;  LEVE ;330 ;SANTA LUZ    ; 99 ; N  ;      5.00 ;      5.00 ;     10.00 ;      10.00 ;  -  ;           ;
 62 ;  LEVE ;334 ;W ARJONA     ;  1 ; SE ;      0.00 ;      0.00 ;     39.16 ;      39.16 ;  L  ;    942.32 ;
 62 ;  LEVE ;334 ;W ARJONA     ;  2 ; SE ;      0.00 ;      0.00 ;     39.16 ;      39.16 ;  L  ;    942.32 ;
 62 ;  LEVE ;334 ;W ARJONA     ;  3 ; SE ;      0.00 ;      0.00 ;     33.00 ;      33.00 ;  L  ;    942.32 ;
 62 ;  LEVE ;334 ;W ARJONA     ;  4 ; SE ;      0.00 ;      0.00 ;     33.10 ;      33.10 ;  L  ;    942.32 ;
 62 ;  LEVE ;334 ;W ARJONA     ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;      32.70 ;  D  ;    942.32 ;
 62 ;  LEVE ;334 ;W ARJONA     ; 99 ; SE ;      0.00 ;      0.00 ;    144.00 ;     177.12 ;  -  ;           ;
 62 ;  LEVE ;383 ;ATLANTICO    ;  1 ; SE ;      0.00 ;      0.00 ;     90.00 ;      90.00 ;  L  ;      0.00 ;
 62 ;  LEVE ;383 ;ATLANTICO    ;  2 ; SE ;      0.00 ;      0.00 ;     90.00 ;      90.00 ;  L  ;      0.00 ;
 62 ;  LEVE ;383 ;ATLANTICO    ;  3 ; SE ;      0.00 ;      0.00 ;    155.00 ;     155.00 ;  L  ;      0.00 ;
 62 ;  LEVE ;383 ;ATLANTICO    ;  4 ; SE ;      0.00 ;      0.00 ;    180.00 ;     180.00 ;  L  ;      0.00 ;
 62 ;  LEVE ;383 ;ATLANTICO    ;  5 ; SE ;      0.00 ;      0.00 ;    295.00 ;     295.00 ;  L  ;      0.00 ;
 62 ;  LEVE ;383 ;ATLANTICO    ;  6 ; SE ;      0.00 ;      0.00 ;    295.00 ;     295.00 ;  L  ;      0.00 ;
 62 ;  LEVE ;383 ;ATLANTICO    ;  7 ; SE ;    330.00 ;      0.00 ;    396.61 ;     396.61 ;  L  ;      0.00 ;
 62 ;  LEVE ;383 ;ATLANTICO    ; 99 ; SE ;    330.00 ;    330.00 ;    330.00 ;    1501.61 ;  -  ;           ;
 62 ;  LEVE ;434 ;W ARJONA 2   ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      39.16 ;  D  ;      0.00 ;
 62 ;  LEVE ;434 ;W ARJONA 2   ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;      39.16 ;  D  ;      0.00 ;
 62 ;  LEVE ;434 ;W ARJONA 2   ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;      33.00 ;  D  ;      0.00 ;
 62 ;  LEVE ;434 ;W ARJONA 2   ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;      33.10 ;  D  ;      0.00 ;
 62 ;  LEVE ;434 ;W ARJONA 2   ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;      32.70 ;  D  ;      0.00 ;
 62 ;  LEVE ;434 ;W ARJONA 2   ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;     177.12 ;  -  ;           ;
 63 ; MEDIA ;  1 ;ANGRA 1      ;  1 ; SE ;    640.00 ;      0.00 ;    640.00 ;     640.00 ;  L  ;     31.17 ;
 63 ; MEDIA ;  1 ;ANGRA 1      ; 99 ; SE ;    640.00 ;    640.00 ;    640.00 ;     640.00 ;  -  ;           ;
 63 ; MEDIA ;  4 ;ST.CRUZ 34   ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     218.00 ;  D  ;    310.41 ;
 63 ; MEDIA ;  4 ;ST.CRUZ 34   ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;     218.00 ;  D  ;    310.41 ;
 63 ; MEDIA ;  4 ;ST.CRUZ 34   ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;     436.00 ;  -  ;           ;
 63 ; MEDIA ; 12 ;CUIABA G CC  ;  1 ; SE ;      0.00 ;      0.00 ;    245.00 ;     245.00 ;  L  ;    933.00 ;
 63 ; MEDIA ; 12 ;CUIABA G CC  ;  2 ; SE ;      0.00 ;      0.00 ;    245.00 ;     245.00 ;  L  ;    933.00 ;
 63 ; MEDIA ; 12 ;CUIABA G CC  ;  3 ; SE ;      0.00 ;      0.00 ;    490.00 ;     490.00 ;  L  ;    933.00 ;
 63 ; MEDIA ; 12 ;CUIABA G CC  ; 99 ; SE ;      0.00 ;      0.00 ;    490.00 ;     980.00 ;  -  ;           ;
 63 ; MEDIA ; 13 ;ANGRA 2      ;  1 ; SE ;   1350.00 ;      0.00 ;   1350.00 ;    1350.00 ;  L  ;     20.12 ;
 63 ; MEDIA ; 13 ;ANGRA 2      ; 99 ; SE ;   1350.00 ;   1350.00 ;   1350.00 ;    1350.00 ;  -  ;           ;
 63 ; MEDIA ; 15 ;LINHARES     ;  1 ; SE ;     51.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    293.49 ;
 63 ; MEDIA ; 15 ;LINHARES     ;  2 ; SE ;     51.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    293.49 ;
 63 ; MEDIA ; 15 ;LINHARES     ;  3 ; SE ;     51.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    293.49 ;
 63 ; MEDIA ; 15 ;LINHARES     ;  4 ; SE ;     51.00 ;      0.00 ;     51.00 ;      51.00 ;  L  ;    293.49 ;
 63 ; MEDIA ; 15 ;LINHARES     ; 99 ; SE ;    204.00 ;      0.00 ;    204.00 ;     204.00 ;  -  ;           ;
 63 ; MEDIA ; 21 ;MARANHAO V   ;  1 ; N  ;    337.60 ;      0.00 ;    337.60 ;     337.60 ;  L  ;    182.15 ;
 63 ; MEDIA ; 21 ;MARANHAO V   ; 99 ; N  ;    337.60 ;      0.00 ;    337.60 ;     337.60 ;  -  ;           ;
 63 ; MEDIA ; 24 ;J.LACERDA C  ;  7 ; S  ;      0.00 ;      0.00 ;    330.00 ;     330.00 ;  L  ;    341.04 ;
 63 ; MEDIA ; 24 ;J.LACERDA C  ; 99 ; S  ;      0.00 ;      0.00 ;    330.00 ;     330.00 ;  -  ;           ;
 63 ; MEDIA ; 25 ;J.LACERDA B  ;  5 ; S  ;    110.00 ;      0.00 ;    110.00 ;     110.00 ;  L  ;    397.24 ;
 63 ; MEDIA ; 25 ;J.LACERDA B  ;  6 ; S  ;    110.00 ;      0.00 ;    110.00 ;     110.00 ;  L  ;    397.24 ;
 63 ; MEDIA ; 25 ;J.LACERDA B  ; 99 ; S  ;    220.00 ;    220.00 ;    220.00 ;     220.00 ;  -  ;           ;
 63 ; MEDIA ; 26 ;J.LACERDA A1 ;  1 ; S  ;      0.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    475.13 ;
 63 ; MEDIA ; 26 ;J.LACERDA A1 ;  2 ; S  ;      0.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    475.13 ;
 63 ; MEDIA ; 26 ;J.LACERDA A1 ; 99 ; S  ;      0.00 ;      0.00 ;     80.00 ;      80.00 ;  -  ;           ;
 63 ; MEDIA ; 27 ;J.LACERDA A2 ;  3 ; S  ;     45.00 ;      0.00 ;     55.00 ;      55.00 ;  L  ;    406.63 ;
 63 ; MEDIA ; 27 ;J.LACERDA A2 ;  4 ; S  ;     55.00 ;      0.00 ;     55.00 ;      55.00 ;  L  ;    406.63 ;
 63 ; MEDIA ; 27 ;J.LACERDA A2 ; 99 ; S  ;    100.00 ;    100.00 ;    110.00 ;     110.00 ;  -  ;           ;
 63 ; MEDIA ; 28 ;FIGUEIRA     ;  1 ; S  ;      0.00 ;      0.00 ;      0.00 ;      20.00 ;  D  ;    330.64 ;
 63 ; MEDIA ; 28 ;FIGUEIRA     ; 99 ; S  ;      0.00 ;      0.00 ;      0.00 ;      20.00 ;  -  ;           ;
 63 ; MEDIA ; 35 ;URUGUAIANA   ;  1 ; S  ;      0.00 ;      0.00 ;    250.00 ;     250.00 ;  L  ;    776.36 ;
 63 ; MEDIA ; 35 ;URUGUAIANA   ;  2 ; S  ;      0.00 ;      0.00 ;    250.00 ;     250.00 ;  L  ;    776.36 ;
 63 ; MEDIA ; 35 ;URUGUAIANA   ;  3 ; S  ;      0.00 ;      0.00 ;    565.00 ;     565.00 ;  L  ;    776.36 ;
 63 ; MEDIA ; 35 ;URUGUAIANA   ; 99 ; S  ;      0.00 ;      0.00 ;      0.00 ;    1065.00 ;  -  ;           ;
 63 ; MEDIA ; 36 ;MARANHAO IV  ;  1 ; N  ;    337.60 ;      0.00 ;    337.60 ;     337.60 ;  L  ;    182.15 ;
 63 ; MEDIA ; 36 ;MARANHAO IV  ; 99 ; N  ;    337.60 ;      0.00 ;    337.60 ;     337.60 ;  -  ;           ;
 63 ; MEDIA ; 43 ;TERMOBAHIA   ;  1 ; NE ;      0.00 ;      0.00 ;    185.89 ;     185.89 ;  L  ;   1038.59 ;
 63 ; MEDIA ; 43 ;TERMOBAHIA   ; 99 ; NE ;      0.00 ;      0.00 ;    165.00 ;     185.89 ;  -  ;           ;
 63 ; MEDIA ; 46 ;N.VENECIA 2  ;  1 ; N  ;    109.30 ;      0.00 ;    178.21 ;     178.21 ;  L  ;    294.56 ;
 63 ; MEDIA ; 46 ;N.VENECIA 2  ;  2 ; N  ;      0.00 ;      0.00 ;    270.47 ;     270.47 ;  L  ;    294.56 ;
 63 ; MEDIA ; 46 ;N.VENECIA 2  ; 99 ; N  ;    109.30 ;     81.00 ;    265.00 ;     448.68 ;  -  ;           ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  1 ; SE ;      0.00 ;      0.00 ;    355.20 ;     355.20 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  2 ; SE ;      0.00 ;      0.00 ;    512.00 ;     512.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  3 ; SE ;      0.00 ;      0.00 ;    512.00 ;     512.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  4 ; SE ;      0.00 ;      0.00 ;    512.00 ;     512.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  5 ; SE ;      0.00 ;      0.00 ;    512.00 ;     512.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  6 ; SE ;      0.00 ;      0.00 ;    672.00 ;     672.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  7 ; SE ;      0.00 ;      0.00 ;    672.00 ;     672.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  8 ; SE ;      0.00 ;      0.00 ;    672.00 ;     672.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ;  9 ; SE ;      0.00 ;      0.00 ;    672.00 ;     672.00 ;  L  ;    945.14 ;
 63 ; MEDIA ; 47 ;TERMORIO     ; 10 ; SE ;      0.00 ;      0.00 ;    672.00 ;     672.00 ;  L  ;    945.14 ;
