***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________


 
Relatorio dos Contratos de importacao/exportacao de energia e  
 
-----;--------;-----;--------------;----;----;-----------;
 IPER;   Pat  ; Num ;    Nome      ;Tipo;Sist;  Econtr   ;
-----;--------;-----;--------------;----;----;-----------;
  15 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  15 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  15 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    250.90 ;
  16 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    250.90 ;
  16 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    250.90 ;
  16 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    250.90 ;
  16 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    231.46 ;
  16 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    231.46 ;
  16 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    231.46 ;
  16 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    231.46 ;
  16 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    231.46 ;
  16 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    231.46 ;
  16 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    231.46 ;
  16 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    231.46 ;
  16 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  16 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  16 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  16 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  16 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  16 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  16 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  16 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    156.50 ;
  16 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    156.50 ;
  16 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    318.80 ;
  16 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    318.80 ;
  16 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  16 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  16 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  16 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  16 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    209.18 ;
  16 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    209.18 ;
  16 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    209.18 ;
  16 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    209.18 ;
  16 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  16 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  16 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  17 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    225.90 ;
  17 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    225.90 ;
  17 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    225.90 ;
  17 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    225.90 ;
  17 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    235.64 ;
  17 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    235.64 ;
  17 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    235.64 ;
  17 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    235.64 ;
  17 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    235.64 ;
  17 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    235.64 ;
  17 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    235.64 ;
  17 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    235.64 ;
  17 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  17 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  17 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  17 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  17 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  17 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  17 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  17 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    318.59 ;
  17 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    318.59 ;
  17 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  17 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  17 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  17 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  17 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  17 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  17 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  17 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  17 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  17 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  17 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  17 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  17 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  17 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  17 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  17 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  17 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  17 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  18 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    250.90 ;
  18 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    250.90 ;
  18 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    250.90 ;
  18 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    250.90 ;
  18 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    235.67 ;
  18 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    235.67 ;
  18 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    235.67 ;
  18 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    235.67 ;
  18 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    235.67 ;
  18 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    235.67 ;
  18 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    235.67 ;
  18 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    235.67 ;
  18 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  18 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  18 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  18 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  18 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  18 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  18 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  18 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    156.50 ;
  18 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    156.50 ;
  18 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    325.30 ;
  18 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    325.30 ;
  18 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  18 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  18 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  18 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  18 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  18 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  18 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  18 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  18 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  18 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  18 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  18 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  18 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  18 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  18 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  18 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  19 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    225.90 ;
  19 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    225.90 ;
  19 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    225.90 ;
  19 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    225.90 ;
  19 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    241.83 ;
  19 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    241.83 ;
  19 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    241.83 ;
  19 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    241.83 ;
  19 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    241.83 ;
  19 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    241.83 ;
  19 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    241.83 ;
  19 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    241.83 ;
  19 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  19 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  19 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  19 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  19 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  19 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  19 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  19 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    156.50 ;
  19 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    156.50 ;
  19 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    324.67 ;
  19 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    324.67 ;
  19 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  19 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  19 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  19 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  19 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  19 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  19 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  19 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  19 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  19 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  19 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  19 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  19 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  19 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  19 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  19 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  20 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    200.90 ;
  20 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    200.90 ;
  20 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    200.90 ;
  20 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    200.90 ;
  20 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    262.05 ;
  20 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    262.05 ;
  20 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    262.05 ;
  20 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    262.05 ;
  20 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    262.05 ;
  20 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    262.05 ;
  20 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    262.05 ;
  20 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    262.05 ;
  20 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  20 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  20 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  20 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  20 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  20 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  20 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  20 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    339.71 ;
  20 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    339.71 ;
  20 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  20 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  20 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  20 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  20 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  20 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  20 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  20 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  20 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  20 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  20 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  20 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  20 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  20 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  20 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  20 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  20 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  20 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  21 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    175.90 ;
  21 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    175.90 ;
  21 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    175.90 ;
  21 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    175.90 ;
  21 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    266.71 ;
  21 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    266.71 ;
  21 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    266.71 ;
  21 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    266.71 ;
  21 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    266.71 ;
  21 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    266.71 ;
  21 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    266.71 ;
  21 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    266.71 ;
  21 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  21 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  21 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  21 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  21 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  21 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  21 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  21 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    339.77 ;
  21 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    339.77 ;
  21 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  21 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  21 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  21 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  21 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  21 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  21 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  21 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  21 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  21 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  21 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  21 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  21 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  21 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  21 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  21 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  21 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  21 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  22 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    151.34 ;
  22 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    151.34 ;
  22 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    151.34 ;
  22 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    151.34 ;
  22 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    269.04 ;
  22 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    269.04 ;
  22 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    269.04 ;
  22 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    269.04 ;
  22 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    269.04 ;
  22 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    269.04 ;
  22 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    269.04 ;
  22 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    269.04 ;
  22 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  22 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  22 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  22 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  22 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  22 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  22 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  22 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    156.50 ;
  22 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    156.50 ;
  22 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    316.53 ;
  22 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    316.53 ;
  22 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    100.00 ;
  22 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    100.00 ;
  22 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    100.00 ;
  22 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    100.00 ;
  22 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  22 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  22 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  22 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  22 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  22 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  22 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  22 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  22 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  22 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  22 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  22 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  23 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    176.34 ;
  23 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    176.34 ;
  23 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    176.34 ;
  23 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    176.34 ;
  23 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    268.86 ;
  23 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    268.86 ;
  23 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    268.86 ;
  23 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    268.86 ;
  23 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    268.86 ;
  23 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    268.86 ;
  23 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    268.86 ;
  23 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    268.86 ;
  23 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  23 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  23 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  23 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  23 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  23 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  23 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  23 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    156.50 ;
  23 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    156.50 ;
  23 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    315.31 ;
